31.6 0.407953 0.649351
31.8 0.52913 0.55882
32 0.630195 0.449012
32.2 0.707767 0.324681
32.4 0.759408 0.190456
32.6 0.78358 0.050684
32.8 0.779586 -0.0905305
33 0.74754 -0.229158
33.2 0.688372 -0.361039
33.4 0.603869 -0.481743
33.6 0.496732 -0.586579
33.8 0.370611 -0.67082
34 0.230069 -0.730129
34.2 0.0804501 -0.761129
34.4 -0.0723662 -0.76194
34.6 -0.222306 -0.732509
34.8 -0.36347 -0.674629
35 -0.490479 -0.591609
35.2 -0.598723 -0.487748
35.4 -0.684504 -0.367767
35.6 -0.745069 -0.236365
35.8 -0.778585 -0.0979891
36 -0.784078 0.0431897
36.2 -0.761391 0.18314
36.4 -0.711177 0.317766
36.6 -0.634928 0.442736
36.8 -0.535033 0.553434
37 -0.414823 0.645106
37.2 -0.278563 0.713225
37.4 -0.131357 0.754027
37.6 0.0210604 0.765077
37.8 0.17264 0.745691
38 0.317384 0.697063
38.2 0.449703 0.622044
38.4 0.564709 0.524666
38.6 0.658388 0.409567
38.8 0.727672 0.28149
39 0.770423 0.144979
39.2 0.785385 0.00428919
39.4 0.77213 -0.136523
39.6 0.731038 -0.273406
39.8 0.663312 -0.402121
40 0.571035 -0.518141
40.2 0.457218 -0.616729
40.4 0.325817 -0.693228
40.6 0.181674 -0.743553
40.8 0.0303403 -0.764765
41 -0.1222 -0.755561
41.2 -0.26989 -0.71651
41.4 -0.406967 -0.649952
41.6 -0.528282 -0.559585
41.8 -0.629513 -0.449905
42 -0.707274 -0.325666
42.2 -0.759119 -0.1915
42.4 -0.783502 -0.0517544
42.6 -0.779722 0.0894643
42.8 -0.747887 0.228127
43 -0.688919 0.360075
43.2 -0.604599 0.480881
43.4 -0.497621 0.585856
43.6 -0.371628 0.67027
43.8 -0.231176 0.729782
44 -0.0816043 0.761007
44.2 0.0712107 0.762048
44.4 0.221194 0.732843
44.6 0.362446 0.675167
44.8 0.489581 0.592323
45 0.597983 0.488602
45.2 0.683945 0.368725
45.4 0.74471 0.237393
45.6 0.778436 0.099054
45.8 0.784143 -0.0421187
46 0.761668 -0.182093
46.2 0.711658 -0.316775
46.4 0.635599 -0.441836
46.6 0.535872 -0.552661
46.8 0.415801 -0.644494
47 0.279644 -0.712807
47.2 0.132501 -0.753827
47.4 -0.0199002 -0.765108
47.6 -0.171509 -0.745951
47.8 -0.316326 -0.697535
48 -0.44876 -0.622702
48.2 -0.563913 -0.525477
48.4 -0.657767 -0.410494
48.6 -0.727244 -0.282499
48.8 -0.770202 -0.146035
49 -0.785378 -0.00536148
49.2 -0.772337 0.135465
49.4 -0.731451 0.272393
49.6 -0.663921 0.401187
49.8 -0.57182 0.517321
50 -0.458152 0.616059
50.2 -0.326868 0.692742
50.4 -0.182801 0.743279
50.6 -0.0315 0.764718
50.8 0.121054 0.755745
51 0.268803 0.716914
51.2 0.405981 0.650551
51.4 0.527433 0.560349
51.6 0.62883 0.450798
51.8 0.706779 0.326651
52 0.758828 0.192543
52.2 0.783423 0.0528246
52.4 0.779857 -0.0883981
52.6 0.748232 -0.227095
52.8 0.689464 -0.359111
53 0.605327 -0.480019
53.2 0.498509 -0.585132
53.4 0.372644 -0.669718
53.6 0.232282 -0.729434
53.8 0.0827582 -0.760882
54 -0.0700549 -0.762155
54.2 -0.220083 -0.733175
54.4 -0.361422 -0.675704
54.6 -0.488682 -0.593035
54.8 -0.597241 -0.489456
55 -0.683385 -0.369683
55.2 -0.744349 -0.238421
55.4 -0.778285 -0.100119
55.6 -0.784206 0.0410477
55.8 -0.761944 0.181046
56 -0.712138 0.315785
56.2 -0.636268 0.440936
56.4 -0.53671 0.551886
56.6 -0.416778 0.643881
56.8 -0.280725 0.712388
57 -0.133644 0.753626
57.2 0.0187399 0.765137
57.4 0.170378 0.746209
57.6 0.315268 0.698006
57.8 0.447815 0.62336
58 0.563116 0.526287
58.2 0.657143 0.411421
58.4 0.726815 0.283506
58.6 0.76998 0.147091
58.8 0.785369 0.00643375
59 0.772541 -0.134406
59.2 0.731864 -0.27138
59.4 0.664529 -0.400252
59.6 0.572604 -0.5165
59.8 0.459086 -0.615388
60 0.327918 -0.692254
60.2 0.183928 -0.743002
60.4 0.0326597 -0.76467
60.6 -0.119908 -0.755927
60.8 -0.267716 -0.717316
61 -0.404994 -0.65115
61.2 -0.526583 -0.561111
61.4 -0.628146 -0.451689
61.6 -0.706283 -0.327636
61.8 -0.758535 -0.193587
62 -0.783342 -0.0538947
62.2 -0.779991 0.0873316
62.4 -0.748576 0.226063
62.6 -0.690008 0.358146
62.8 -0.606055 0.479156
63 -0.499396 0.584406
63.2 -0.373659 0.669165
63.4 -0.233388 0.729084
63.6 -0.083912 0.760756
63.8 0.0688991 0.762261
64 0.218971 0.733505
64.2 0.360397 0.67624
64.4 0.487783 0.593747
64.6 0.596498 0.490308
64.8 0.682824 0.37064
65 0.743987 0.239448
65.2 0.778132 0.101183
65.4 0.784267 -0.0399767
65.6 0.762217 -0.179999
65.8 0.712616 -0.314794
66 0.636936 -0.440034
66.2 0.537546 -0.55111
66.4 0.417754 -0.643266
66.6 0.281805 -0.711967
66.8 0.134786 -0.753423
67 -0.0175796 -0.765165
67.2 -0.169246 -0.746465
67.4 -0.314209 -0.698476
67.6 -0.446869 -0.624016
67.8 -0.562317 -0.527096
68 -0.656519 -0.412347
68.2 -0.726384 -0.284514
68.4 -0.769756 -0.148147
68.6 -0.785358 -0.00750603
68.8 -0.772744 0.133348
69 -0.732274 0.270366
69.2 -0.665135 0.399316
69.4 -0.573387 0.515678
69.6 -0.460019 0.614715
69.8 -0.328968 0.691765
70 -0.185055 0.742724
70.2 -0.0338192 0.764619
70.4 0.118762 0.756108
70.6 0.266628 0.717716
70.8 0.404006 0.651746
71 0.525731 0.561873
71.2 0.62746 0.45258
71.4 0.705786 0.32862
71.6 0.75824 0.19463
71.8 0.78326 0.0549648
72 0.780122 -0.0862651
72.2 0.748918 -0.225031
72.4 0.69055 -0.35718
72.6 0.606781 -0.478291
72.8 0.500282 -0.583679
73 0.374673 -0.668611
73.2 0.234493 -0.728732
73.4 0.0850655 -0.760628
73.6 -0.0677431 -0.762364
73.8 -0.217858 -0.733834
74 -0.359371 -0.676774
74.2 -0.486882 -0.594457
74.4 -0.595754 -0.491159
74.6 -0.682261 -0.371597
74.8 -0.743623 -0.240475
75 -0.777978 -0.102248
75.2 -0.784327 0.0389056
75.4 -0.762489 0.178952
75.6 -0.713092 0.313802
75.8 -0.637603 0.439132
76 -0.538381 0.550333
76.2 -0.418729 0.64265
76.4 -0.282884 0.711544
76.6 -0.135929 0.753219
76.8 0.0164192 0.765191
77 0.168114 0.74672
77.2 0.31315 0.698944
77.4 0.445922 0.62467
77.6 0.561517 0.527904
77.8 0.655893 0.413272
78 0.725952 0.285521
78.2 0.769531 0.149202
78.4 0.785346 0.00857827
78.6 0.772946 -0.132289
78.8 0.732684 -0.269352
79 0.66574 -0.39838
79.2 0.574168 -0.514855
79.4 0.460951 -0.614041
79.6 0.330016 -0.691275
79.8 0.186181 -0.742444
80 0.0349787 -0.764567
80.2 -0.117615 -0.756286
80.4 -0.265539 -0.718115
80.6 -0.403018 -0.652342
80.8 -0.524878 -0.562633
81 -0.626773 -0.45347
81.2 -0.705286 -0.329603
81.4 -0.757944 -0.195672
81.6 -0.783175 -0.0560347
81.8 -0.780252 0.0851984
82 -0.749258 0.223998
82.2 -0.691091 0.356214
82.4 -0.607505 0.477426
82.6 -0.501166 0.582951
82.8 -0.375687 0.668055
83 -0.235598 0.728379
83.2 -0.0862189 0.760498
83.4 0.0665869 0.762466
83.6 0.216745 0.734161
83.8 0.358344 0.677306
84 0.48598 0.595166
84.2 0.595009 0.49201
84.4 0.681697 0.372553
84.6 0.743258 0.241501
84.8 0.777822 0.103312
85 0.784385 -0.0378344
85.2 0.76276 -0.177905
85.4 0.713567 -0.31281
85.6 0.638268 -0.438229
85.8 0.539215 -0.549555
86 0.419703 -0.642033
86.2 0.283963 -0.71112
86.4 0.137071 -0.753012
86.6 -0.0152588 -0.765215
86.8 -0.166981 -0.746973
87 -0.312089 -0.69941
87.2 -0.444974 -0.625324
87.4 -0.560716 -0.528711
87.6 -0.655265 -0.414197
87.8 -0.725518 -0.286527
88 -0.769304 -0.150257
88.2 -0.785332 -0.00965052
88.4 -0.773145 0.13123
88.6 -0.733091 0.268337
88.8 -0.666343 0.397443
89 -0.574948 0.514031
89.2 -0.461881 0.613366
89.4 -0.331064 0.690782
89.6 -0.187307 0.742163
89.8 -0.0361381 0.764513
90 0.116468 0.756463
90.2 0.26445 0.718512
90.4 0.402028 0.652936
90.6 0.524025 0.563393
90.8 0.626085 0.454359
91 0.704786 0.330586
91.2 0.757647 0.196714
91.4 0.78309 0.0571046
91.6 0.780381 -0.0841315
91.8 0.749597 -0.222965
92 0.691631 -0.355247
92.2 0.608229 -0.47656
92.4 0.50205 -0.582222
92.6 0.3767 -0.667498
92.8 0.236702 -0.728024
93 0.0873721 -0.760367
93.2 -0.0654306 -0.762566
93.4 -0.215632 -0.734486
93.6 -0.357317 -0.677838
93.8 -0.485077 -0.595873
94 -0.594262 -0.492859
94.2 -0.681131 -0.373508
94.4 -0.742891 -0.242527
94.6 -0.777665 -0.104376
94.8 -0.784442 0.0367631
95 -0.763029 0.176857
95.2 -0.714041 0.311817
95.4 -0.638932 0.437325
95.6 -0.540048 0.548775
95.8 -0.420676 0.641414
96 -0.285041 0.710695
96.2 -0.138213 0.752804
96.4 0.0140984 0.765237
96.6 0.165848 0.747224
96.8 0.311028 0.699875
97 0.444026 0.625976
97.2 0.559914 0.529517
97.4 0.654636 0.415121
97.6 0.725083 0.287533
97.8 0.769075 0.151312
98 0.785317 0.0107227
98.2 0.773344 -0.130171
98.4 0.733498 -0.267322
98.6 0.666945 -0.396505
98.8 0.575727 -0.513205
99 0.462811 -0.61269
99.2 0.332111 -0.690289
99.4 0.188432 -0.741879
99.6 0.0372974 -0.764458
99.8 -0.115321 -0.756639
100 -0.26336 -0.718907
100.2 -0.401037 -0.653529
100.4 -0.52317 -0.564151
100.6 -0.625395 -0.455247
100.8 -0.704284 -0.331568
101 -0.757348 -0.197756
101.2 -0.783002 -0.0581744
101.4 -0.780507 0.0830646
101.6 -0.749934 0.221932
101.8 -0.692169 0.35428
102 -0.608951 0.475693
102.2 -0.502932 0.581492
102.4 -0.377711 0.66694
102.6 -0.237806 0.727668
102.8 -0.0885251 0.760233
103 0.0642741 0.762664
103.2 0.214517 0.734809
103.4 0.356289 0.678367
103.6 0.484172 0.59658
103.8 0.593514 0.493708
104 0.680564 0.374463
104.2 0.742522 0.243553
104.4 0.777506 0.10544
104.6 0.784497 -0.0356918
104.8 0.763296 -0.175808
105 0.714513 -0.310823
105.2 0.639594 -0.43642
105.4 0.54088 -0.547995
105.6 0.421648 -0.640795
105.8 0.286118 -0.710267
106 0.139354 -0.752594
106.2 -0.0129379 -0.765258
106.4 -0.164715 -0.747474
106.6 -0.309967 -0.700338
106.8 -0.443076 -0.626627
107 -0.55911 -0.530322
107.2 -0.654006 -0.416044
107.4 -0.724646 -0.288539
107.6 -0.768845 -0.152366
107.8 -0.7853 -0.011795
108 -0.77354 0.129111
108.2 -0.733902 0.266307
108.4 -0.667546 0.395567
108.6 -0.576505 0.512379
108.8 -0.46374 0.612012
109 -0.333158 0.689794
109.2 -0.189557 0.741594
109.4 -0.0384567 0.7644
109.6 0.114173 0.756812
109.8 0.262269 0.719301
110 0.400046 0.65412
110.2 0.522314 0.564908
110.4 0.624704 0.456134
110.6 0.70378 0.33255
110.8 0.757047 0.198798
111 0.782913 0.0592441
111.2 0.780633 -0.0819975
111.4 0.75027 -0.220898
111.6 0.692705 -0.353312
111.8 0.609671 -0.474825
112 0.503813 -0.58076
112.2 0.378722 -0.66638
112.4 0.238909 -0.72731
112.6 0.0896778 -0.760098
112.8 -0.0631174 -0.762761
113 -0.213403 -0.735131
113.2 -0.355259 -0.678895
113.4 -0.483267 -0.597285
113.6 -0.592765 -0.494556
113.8 -0.679996 -0.375416
114 -0.742152 -0.244578
114.2 -0.777345 -0.106504
114.4 -0.78455 0.0346205
114.6 -0.763562 0.17476
114.8 -0.714984 0.309829
115 -0.640255 0.435514
115.2 -0.54171 0.547214
115.4 -0.42262 0.640173
115.6 -0.287195 0.709839
115.8 -0.140495 0.752383
116 0.0117774 0.765276
116.2 0.163581 0.747721
116.4 0.308904 0.7008
116.6 0.442125 0.627276
116.8 0.558305 0.531126
117 0.653375 0.416966
117.2 0.724208 0.289544
117.4 0.768613 0.15342
117.6 0.785281 0.0128671
117.8 0.773735 -0.128052
118 0.734305 -0.265291
118.2 0.668145 -0.394628
118.4 0.577281 -0.511552
118.6 0.464667 -0.611333
118.8 0.334203 -0.689297
119 0.190681 -0.741308
119.2 0.0396158 -0.764341
119.4 -0.113025 -0.756984
119.6 -0.261178 -0.719694
119.8 -0.399053 -0.65471
120 -0.521456 -0.565664
120.2 -0.624012 -0.457021
120.4 -0.703275 -0.333531
120.6 -0.756745 -0.199839
120.8 -0.782823 -0.0603137
121 -0.780756 0.0809302
121.2 -0.750604 0.219864
121.4 -0.69324 0.352343
121.6 -0.610391 0.473956
121.8 -0.504694 0.580027
122 -0.379733 0.665818
122.2 -0.240012 0.72695
122.4 -0.0908304 0.759962
122.6 0.0619607 0.762856
122.8 0.212288 0.735452
123 0.35423 0.679422
123.2 0.482361 0.597989
123.4 0.592014 0.495402
123.6 0.679426 0.37637
123.8 0.74178 0.245602
124 0.777183 0.107567
124.2 0.784602 -0.033549
124.4 0.763826 -0.173711
124.6 0.715453 -0.308835
124.8 0.640915 -0.434608
125 0.542539 -0.546431
125.2 0.42359 -0.639551
125.4 0.288271 -0.709408
125.6 0.141636 -0.75217
125.8 -0.0106168 -0.765293
126 -0.162447 -0.747967
126.2 -0.307841 -0.70126
126.4 -0.441173 -0.627924
126.6 -0.557499 -0.531929
126.8 -0.652742 -0.417887
127 -0.723768 -0.290548
127.2 -0.768379 -0.154474
127.4 -0.785261 -0.0139393
127.6 -0.773929 0.126992
127.8 -0.734707 0.264275
128 -0.668743 0.393688
128.2 -0.578056 0.510724
128.4 -0.465594 0.610653
128.6 -0.335248 0.688799
128.8 -0.191805 0.74102
129 -0.0407749 0.76428
129.2 0.111877 0.757155
129.4 0.260087 0.720085
129.6 0.39806 0.655298
129.8 0.520598 0.566419
130 0.623318 0.457906
130.2 0.702769 0.334511
130.4 0.756441 0.20088
130.6 0.78273 0.0613832
130.8 0.780878 -0.0798628
131 0.750937 -0.218829
131.2 0.693774 -0.351373
131.4 0.611109 -0.473087
131.6 0.505573 -0.579294
131.8 0.380742 -0.665256
132 0.241114 -0.726589
132.2 0.0919827 -0.759823
132.4 -0.0608037 -0.762949
132.6 -0.211172 -0.73577
132.8 -0.353199 -0.679947
133 -0.481454 -0.598692
133.2 -0.591262 -0.496248
133.4 -0.678854 -0.377322
133.6 -0.741407 -0.246627
133.8 -0.777019 -0.108631
134 -0.784652 0.0324775
134.2 -0.764089 0.172662
134.4 -0.71592 0.30784
134.6 -0.641574 0.433701
134.8 -0.543367 0.545648
135 -0.424559 0.638927
135.2 -0.289347 0.708976
135.4 -0.142776 0.751955
135.6 0.00945628 0.765308
135.8 0.161313 0.748212
136 0.306778 0.701719
136.2 0.440221 0.628571
136.4 0.556692 0.532731
136.6 0.652107 0.418808
136.8 0.723327 0.291552
137 0.768144 0.155528
137.2 0.785239 0.0150115
137.4 0.77412 -0.125932
137.6 0.735107 -0.263258
137.8 0.669339 -0.392747
138 0.57883 -0.509895
138.2 0.466519 -0.609971
138.4 0.336293 -0.688299
138.6 0.192928 -0.74073
138.8 0.0419338 -0.764217
139 -0.110729 -0.757323
139.2 -0.258994 -0.720474
139.4 -0.397066 -0.655885
139.6 -0.519738 -0.567173
139.8 -0.622623 -0.458791
140 -0.702261 -0.335491
140.2 -0.756136 -0.201921
140.4 -0.782636 -0.0624526
140.6 -0.780998 0.0787953
140.8 -0.751268 0.217795
141 -0.694306 0.350403
141.2 -0.611826 0.472216
141.4 -0.506451 0.578559
141.6 -0.38175 0.664691
141.8 -0.242216 0.726226
142 -0.0931349 0.759683
142.2 0.0596467 0.76304
142.4 0.210056 0.736088
142.6 0.352167 0.680471
142.8 0.480545 0.599394
143 0.590509 0.497093
143.2 0.678281 0.378274
143.4 0.741032 0.247651
143.6 0.776853 0.109694
143.8 0.7847 -0.031406
144 0.76435 -0.171613
144.2 0.716387 -0.306844
144.4 0.642231 -0.432793
144.6 0.544194 -0.544863
144.8 0.425528 -0.638301
145 0.290422 -0.708543
145.2 0.143917 -0.751738
145.4 -0.0082957 -0.765322
145.6 -0.160178 -0.748455
145.8 -0.305713 -0.702176
146 -0.439267 -0.629217
146.2 -0.555883 -0.533531
146.4 -0.651471 -0.419728
146.6 -0.722884 -0.292556
146.8 -0.767908 -0.156582
147 -0.785215 -0.0160836
147.2 -0.774311 0.124872
147.4 -0.735505 0.262241
147.6 -0.669934 0.391806
147.8 -0.579603 0.509065
148 -0.467444 0.609289
148.2 -0.337336 0.687798
148.4 -0.194052 0.740438
148.6 -0.0430927 0.764153
148.8 0.10958 0.75749
149 0.257902 0.720861
149.2 0.396071 0.656471
149.4 0.518878 0.567925
149.6 0.621927 0.459675
149.8 0.701751 0.33647
150 0.755829 0.202961
150.2 0.782541 0.0635218
150.4 0.781117 -0.0777277
150.6 0.751597 -0.216759
150.8 0.694836 -0.349433
151 0.612541 -0.471345
151.2 0.507327 -0.577822
151.4 0.382758 -0.664126
151.6 0.243317 -0.725861
151.8 0.0942868 -0.759541
152 -0.0584895 -0.763129
152.2 -0.20894 -0.736403
152.4 -0.351135 -0.680994
152.6 -0.479636 -0.600094
152.8 -0.589754 -0.497937
153 -0.677707 -0.379225
153.2 -0.740656 -0.248674
153.4 -0.776686 -0.110757
153.6 -0.784747 0.0303344
153.8 -0.76461 0.170563
154 -0.716851 0.305848
154.2 -0.642886 0.431884
154.4 -0.54502 0.544078
154.6 -0.426495 0.637675
154.8 -0.291496 0.708108
155 -0.145056 0.75152
155.2 0.0071351 0.765334
155.4 0.159043 0.748696
155.6 0.304648 0.702632
155.8 0.438312 0.629861
156 0.555074 0.534331
156.2 0.650834 0.420647
156.4 0.722439 0.293559
156.6 0.767669 0.157635
156.8 0.78519 0.0171557
157 0.774499 -0.123811
157.2 0.735902 -0.261223
157.4 0.670527 -0.390864
157.6 0.580374 -0.508234
157.8 0.468367 -0.608605
158 0.338379 -0.687295
158.2 0.195174 -0.740145
158.4 0.0442515 -0.764087
158.6 -0.108431 -0.757655
158.8 -0.256808 -0.721247
159 -0.395075 -0.657055
159.2 -0.518016 -0.568677
159.4 -0.621229 -0.460558
159.6 -0.70124 -0.337449
159.8 -0.75552 -0.204001
160 -0.782444 -0.064591
160.2 -0.781234 0.0766599
160.4 -0.751925 0.215724
160.6 -0.695366 0.348462
160.8 -0.613255 0.470472
161 -0.508203 0.577085
161.2 -0.383764 0.663559
161.4 -0.244417 0.725495
161.6 -0.0954385 0.759398
161.8 0.0573322 0.763217
162 0.207823 0.736717
162.2 0.350102 0.681515
162.4 0.478725 0.600793
162.6 0.588999 0.49878
162.8 0.677131 0.380176
163 0.740278 0.249697
163.2 0.776517 0.11182
163.4 0.784792 -0.0292628
163.6 0.764867 -0.169513
163.8 0.717314 -0.304852
164 0.64354 -0.430975
164.2 0.545844 -0.543291
164.4 0.427462 -0.637047
164.6 0.292569 -0.707671
164.8 0.146196 -0.7513
165 -0.00597448 -0.765344
165.2 -0.157907 -0.748935
165.4 -0.303582 -0.703086
165.6 -0.437357 -0.630504
165.8 -0.554263 -0.53513
166 -0.650196 -0.421565
166.2 -0.721993 -0.294561
166.4 -0.76743 -0.158688
166.6 -0.785163 -0.0182278
166.8 -0.774686 0.122751
167 -0.736298 0.260205
167.2 -0.671119 0.389921
167.4 -0.581144 0.507402
167.6 -0.46929 0.60792
167.8 -0.339421 0.686791
168 -0.196296 0.73985
168.2 -0.0454101 0.764019
168.4 0.107282 0.757818
168.6 0.255714 0.721632
168.8 0.394078 0.657638
169 0.517153 0.569427
169.2 0.62053 0.46144
169.4 0.700728 0.338427
169.6 0.75521 0.205041
169.8 0.782345 0.0656601
170 0.781349 -0.075592
170.2 0.752252 -0.214688
170.4 0.695893 -0.34749
170.6 0.613968 -0.469599
170.8 0.509078 -0.576347
171 0.38477 -0.66299
171.2 0.245517 -0.725128
171.4 0.09659 -0.759252
171.6 -0.0561747 -0.763303
171.8 -0.206705 -0.737029
172 -0.349068 -0.682034
172.2 -0.477813 -0.601491
172.4 -0.588242 -0.499622
172.6 -0.676554 -0.381126
172.8 -0.739899 -0.25072
173 -0.776347 -0.112882
173.2 -0.784836 0.0281911
173.4 -0.765124 0.168463
173.6 -0.717776 0.303854
173.8 -0.644193 0.430064
174 -0.546668 0.542503
174.2 -0.428427 0.636417
174.4 -0.293642 0.707233
174.6 -0.147335 0.751078
174.8 0.00481385 0.765352
175 0.156771 0.749173
175.2 0.302515 0.703539
175.4 0.4364 0.631146
175.6 0.553451 0.535927
175.8 0.649556 0.422483
176 0.721546 0.295563
176.2 0.767188 0.159741
176.4 0.785135 0.0192998
176.6 0.774871 -0.12169
176.8 0.736691 -0.259186
177 0.67171 -0.388978
177.2 0.581913 -0.506569
177.4 0.470211 -0.607233
177.6 0.340462 -0.686285
177.8 0.197418 -0.739553
178 0.0465687 -0.763949
178.2 -0.106133 -0.757979
178.4 -0.254619 -0.722015
178.6 -0.39308 -0.65822
178.8 -0.516289 -0.570176
179 -0.61983 -0.462322
179.2 -0.700214 -0.339405
179.4 -0.754898 -0.20608
179.6 -0.782245 -0.0667291
179.8 -0.781463 0.074524
180 -0.752577 0.213651
180.2 -0.69642 0.346517
180.4 -0.614679 0.468725
180.6 -0.509951 0.575607
180.8 -0.385775 0.66242
181 -0.246617 0.724758
181.2 -0.0977413 0.759105
181.4 0.0550171 0.763387
181.6 0.205587 0.737339
181.8 0.348033 0.682552
182 0.476901 0.602188
182.2 0.587483 0.500463
182.4 0.675975 0.382075
182.6 0.739518 0.251742
182.8 0.776175 0.113945
183 0.784878 -0.0271194
183.2 0.765378 -0.167412
183.4 0.718236 -0.302857
183.6 0.644845 -0.429153
183.8 0.54749 -0.541714
184 0.429392 -0.635787
184.2 0.294714 -0.706793
184.4 0.148474 -0.750854
184.6 -0.0036532 -0.765358
184.8 -0.155635 -0.749408
185 -0.301448 -0.70399
185.2 -0.435442 -0.631786
185.4 -0.552637 -0.536724
185.6 -0.648914 -0.4234
185.8 -0.721097 -0.296564
186 -0.766945 -0.160793
186.2 -0.785105 -0.0203718
186.4 -0.775055 0.120629
186.6 -0.737084 0.258167
186.8 -0.672299 0.388034
187 -0.582681 0.505735
187.2 -0.471131 0.606545
187.4 -0.341502 0.685778
187.6 -0.198539 0.739255
187.8 -0.0477271 0.763878
188 0.104983 0.758139
188.2 0.253524 0.722396
188.4 0.392082 0.6588
188.6 0.515424 0.570924
188.8 0.619128 0.463202
189 0.699698 0.340381
189.2 0.754585 0.207119
189.4 0.782143 0.067798
189.6 0.781575 -0.0734558
